cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1829000,skoda,octavia,2019,27000,лифтбек,синий,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2799000,skoda,kodiaq,2018,81812,внедорожник 5 дв.,белый,2.0,150,Дизель,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
495000,skoda,octavia,2008,197033,лифтбек,чёрный,1.6,102,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1385990,skoda,yeti,2017,64700,внедорожник 5 дв.,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2499000,skoda,octavia,2021,33800,лифтбек,чёрный,1.4,150,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2980000,skoda,kodiaq,2018,80000,внедорожник 5 дв.,чёрный,2.0,150,Дизель,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
715000,skoda,yeti,2011,97000,внедорожник 5 дв.,белый,1.2,105,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
495000,skoda,fabia,2010,65400,хэтчбек 5 дв.,синий,1.4,86,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
450000,skoda,octavia,2007,222777,лифтбек,серебристый,1.6,102,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1470000,skoda,octavia,2018,74000,лифтбек,коричневый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1059000,skoda,octavia,2017,70144,лифтбек,белый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
915000,skoda,octavia,2018,227207,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
620000,skoda,yeti,2011,149700,внедорожник 5 дв.,серебристый,1.2,105,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1310000,skoda,superb,2018,229424,лифтбек,белый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
319000,skoda,fabia,2006,173000,универсал 5 дв.,серебристый,1.2,64,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2417000,skoda,kodiaq,2018,21170,внедорожник 5 дв.,чёрный,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2299999,skoda,kodiaq,2018,100260,внедорожник 5 дв.,чёрный,1.5,150,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1278000,skoda,rapid,2020,16924,лифтбек,белый,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1750000,skoda,superb,2017,74500,лифтбек,белый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1828000,skoda,octavia,2020,25737,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1280000,skoda,rapid,2020,12500,лифтбек,белый,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1416000,skoda,yeti,2017,49965,внедорожник 5 дв.,коричневый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
255000,skoda,fabia,2002,216000,седан,серый,1.4,68,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат,Растаможен
1236304,skoda,octavia,2018,115001,лифтбек,синий,1.6,110,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
637000,skoda,octavia,2010,156000,универсал 5 дв.,чёрный,1.8,152,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
849000,skoda,yeti,2014,102670,внедорожник 5 дв.,синий,1.4,122,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1530000,skoda,superb,2018,98443,лифтбек,белый,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
995500,skoda,rapid,2017,57000,лифтбек,синий,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1998000,skoda,superb,2018,86500,лифтбек,серый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
950000,skoda,rapid,2017,95595,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
